0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
101000000022517,FONEBOX RETAIL LIMITED,0,1000,0.05,INE0Q4701019,0915-1530|1815-1915:,2026-07-30,,NSE:FONEBOX-SM,10,10,22517,FONEBOX,22517,-1.0,XX,101000000022517,,0,0.0
10100000006673,FOODS & INNS LIMITED,0,1,0.01,INE976E01023,0915-1530|1815-1915:,2026-07-30,,NSE:FOODSIN-EQ,10,10,6673,FOODSIN,6673,-1.0,XX,10100000006673,,0,0.0
101000000024917,FORCAS STUDIO LIMITED,0,1600,0.05,INE0U2501017,0915-1530|1815-1915:,2026-07-30,,NSE:FORCAS-ST,10,10,24917,FORCAS,24917,-1.0,XX,101000000024917,,0,0.0
101000000011573,FORCE MOTORS LIMITED,0,1,1.0,INE451A01017,0915-1530|1815-1915:,2026-07-30,,NSE:FORCEMOT-EQ,10,10,11573,FORCEMOT,11573,-1.0,XX,101000000011573,,1,2.6
101000000025664,FORGE AUTO INTERNATION L,0,1200,0.05,INE0YKW01013,0915-1530|1815-1915:,2026-07-30,,NSE:FORGEAUTO-SM,10,10,25664,FORGEAUTO,25664,-1.0,XX,101000000025664,,0,0.0
101000000014592,FORTIS HEALTHCARE LTD,0,1,0.05,INE061F01013,0915-1530|1815-1915:,2026-07-30,,NSE:FORTIS-EQ,10,10,14592,FORTIS,14592,-1.0,XX,101000000014592,,1,3.4
10100000001073,FOSECO INDIA LTD,0,1,0.5,INE519A01011,0915-1530|1815-1915:,2026-07-30,,NSE:FOSECOIND-EQ,10,10,1073,FOSECOIND,1073,-1.0,XX,10100000001073,,1,2.0
1010000000760961,FRACTAL ANALYTICS LIMITED,0,1,0.05,INE212S01015,0915-1530|1815-1915:,2026-07-30,,NSE:FRACTAL-EQ,10,10,760961,FRACTAL,760961,-1.0,XX,1010000000760961,,1,3.1
101000000025871,FRESHARA AGRO EXPORTS LTD,0,600,0.05,INE0SFW01015,0915-1530|1815-1915:,2026-07-30,,NSE:FRESHARA-ST,10,10,25871,FRESHARA,25871,-1.0,XX,101000000025871,,0,0.0
101000000011504,FROG INNOVATIONS LIMITED,0,400,0.05,INE385O01018,0915-1530|1815-1915:,2026-07-30,,NSE:FROG-ST,10,10,11504,FROG,11504,-1.0,XX,101000000011504,,0,0.0
1010000000762685,FRONTIER SPRINGS LTD.,0,1,0.1,INE572D01014,0915-1530|1815-1915:,2026-07-30,,NSE:FRONTSP-EQ,10,10,762685,FRONTSP,762685,-1.0,XX,1010000000762685,,1,2.0
101000000014304,FIRSTSOURCE SOLU. LTD.,0,1,0.01,INE684F01012,0915-1530|1815-1915:,2026-07-30,,NSE:FSL-EQ,10,10,14304,FSL,14304,-1.0,XX,101000000014304,,1,2.7
101000000011932,FUSION FINANCE LIMITED,0,1,0.01,INE139R01012,0915-1530|1815-1915:,2026-07-30,,NSE:FUSION-EQ,10,10,11932,FUSION,11932,-1.0,XX,101000000011932,,1,2.6
1010000000760331,FLYWINGS SIMULAT T C LTD,0,600,0.05,INE0SQZ01015,0915-1530|1815-1915:,2026-07-30,,NSE:FWSTC-SM,10,10,760331,FWSTC,760331,-1.0,XX,1010000000760331,,0,0.0
10100000001085,GABRIEL INDIA LTD,0,1,0.1,INE524A01029,0915-1530|1815-1915:,2026-07-30,,NSE:GABRIEL-EQ,10,10,1085,GABRIEL,1085,-1.0,XX,10100000001085,,1,2.6
10100000008828,GUJARAT AMBUJA EXPORTS LT,0,1,0.01,INE036B01030,0915-1530|1815-1915:,2026-07-30,,NSE:GAEL-EQ,10,10,8828,GAEL,8828,-1.0,XX,10100000008828,,1,3.0
10100000004717,GAIL (INDIA) LTD,0,1,0.01,INE129A01019,0915-1530|1815-1915:,2026-07-30,,NSE:GAIL-EQ,10,10,4717,GAIL,4717,-1.0,XX,10100000004717,,1,3.4
101000000025244,GAJANAND INTERNATIONAL L,0,3000,0.05,INE0QTE01018,0915-1530|1815-1915:,2026-07-30,,NSE:GAJANAND-SM,10,10,25244,GAJANAND,25244,-1.0,XX,101000000025244,,0,0.0
101000000025134,GALA PRECISION ENG LTD,0,1,0.1,INE0RE001014,0915-1530|1815-1915:,2026-07-30,,NSE:GALAPREC-EQ,10,10,25134,GALAPREC,25134,-1.0,XX,101000000025134,,1,2.7
10100000001315,GALAXY SURFACTANTS LTD,0,1,0.1,INE600K01018,0915-1530|1815-1915:,2026-07-30,,NSE:GALAXYSURF-EQ,10,10,1315,GALAXYSURF,1315,-1.0,XX,10100000001315,,1,2.0
101000000013337,GALLANTT ISPAT LIMITED,0,1,0.05,INE297H01019,0915-1530|1815-1915:,2026-07-30,,NSE:GALLANTT-EQ,10,10,13337,GALLANTT,13337,-1.0,XX,101000000013337,,1,2.4
101000000020303,GANDHAR OIL REFINE IND L,0,1,0.01,INE717W01049,0915-1530|1815-1915:,2026-07-30,,NSE:GANDHAR-EQ,10,10,20303,GANDHAR,20303,-1.0,XX,101000000020303,,1,1.0
101000000014116,GANDHI SPL. TUBES LTD,0,1,0.05,INE524B01027,0915-1530|1815-1915:,2026-07-30,,NSE:GANDHITUBE-EQ,10,10,14116,GANDHITUBE,14116,-1.0,XX,101000000014116,,1,1.0
10100000006944,GANESHA ECOSPHERE LIMITED,0,1,0.05,INE845D01014,0915-1530|1815-1915:,2026-07-30,,NSE:GANECOS-EQ,10,10,6944,GANECOS,6944,-1.0,XX,10100000006944,,1,2.0
10100000005617,GANESH BENZOPLAST LIMITED,0,1,0.01,INE388A01029,0915-1530|1815-1915:,2026-07-30,,NSE:GANESHBE-BE,10,10,5617,GANESHBE,5617,-1.0,XX,10100000005617,,1,1.0
1010000000759012,GANESH CONSUMER PRODUCT L,0,1,0.01,INE652V01016,0915-1530|1815-1915:,2026-07-30,,NSE:GANESHCP-EQ,10,10,759012,GANESHCP,759012,-1.0,XX,1010000000759012,,1,2.0
101000000014339,GANESH HOUSING LIMITED,0,1,0.05,INE460C01014,0915-1530|1815-1915:,2026-07-30,,NSE:GANESHHOU-EQ,10,10,14339,GANESHHOU,14339,-1.0,XX,101000000014339,,1,2.0
101000000027351,GANESH INFRAWORLD LIMITED,0,800,0.05,INE0TVT01024,0915-1530|1815-1915:,2026-07-30,,NSE:GANESHIN-ST,10,10,27351,GANESHIN,27351,-1.0,XX,101000000027351,,0,0.0
1010000000757525,GANGA BATH FITTINGS LTD,0,3000,0.05,INE0ZI101018,0915-1530|1815-1915:,2026-07-30,,NSE:GANGABATH-SM,10,10,757525,GANGABATH,757525,-1.0,XX,1010000000757525,,0,0.0
10100000004959,GANGA FORGING LIMITED,0,1,0.01,INE691Z01023,0915-1530|1815-1915:,2026-07-30,,NSE:GANGAFORGE-BE,10,10,4959,GANGAFORGE,4959,-1.0,XX,10100000004959,,0,0.0
101000000021399,GANGES SECURITIES LIMITED,0,1,0.01,INE335W01016,0915-1530|1815-1915:,2026-07-30,,NSE:GANGESSECU-EQ,10,10,21399,GANGESSECU,21399,-1.0,XX,101000000021399,,0,0.0
10100000001100,GARWARE TECH FIBRES LTD,0,1,0.05,INE276A01018,0915-1530|1815-1915:,2026-07-30,,NSE:GARFIBRES-EQ,10,10,1100,GARFIBRES,1100,-1.0,XX,10100000001100,,1,3.0
101000000025800,GARUDA CONSTRUCT N ENG L,0,1,0.01,INE0JVO01026,0915-1530|1815-1915:,2026-07-30,,NSE:GARUDA-EQ,10,10,25800,GARUDA,25800,-1.0,XX,101000000025800,,1,2.4
101000000017888,GACM TECHNOLOGIES LIMITED,0,1,0.01,INE224E01028,0915-1530|1815-1915:,2026-07-30,,NSE:GATECH-EQ,10,10,17888,GATECH,17888,-1.0,XX,101000000017888,,0,0.0
101000000017,GACM TECHNOLOGIES LIMITED,0,1,0.01,INE224E01036,0915-1530|1815-1915:,2026-07-30,,NSE:GATECHDVR-EQ,10,10,17,GATECHDVR,17,-1.0,XX,101000000017,,0,0.0
10100000008510,GATEWAY DISTRIPARKS LTD,0,1,0.01,INE079J01017,0915-1530|1815-1915:,2026-07-30,,NSE:GATEWAY-EQ,10,10,8510,GATEWAY,8510,-1.0,XX,10100000008510,,1,2.0
1010000000760179,GAUDIUM IVF N WOMEN H L,0,1,0.01,INE0P8B01020,0915-1530|1815-1915:,2026-07-30,,NSE:GAUDIUMIVF-BE,10,10,760179,GAUDIUMIVF,760179,-1.0,XX,1010000000760179,,0,0.0
10100000003693,GAYATRI HIGHWAYS LIMITED,0,1,0.01,INE287Z01012,0915-1530|1815-1915:,2026-07-30,,NSE:GAYAHWS-EQ,10,10,3693,GAYAHWS,3693,-1.0,XX,10100000003693,,0,0.0
101000000025027,GAYATRI PROJECTS LTD,0,1,0.01,INE336H01023,0915-1530|1815-1915:,2026-07-30,,NSE:GAYAPROJ-BE,10,10,25027,GAYAPROJ,25027,-1.0,XX,101000000025027,,0,0.0
101000000030289,GRAND CONTINENT HOTELS L,0,600,0.05,INE12E301017,0915-1530|1815-1915:,2026-07-30,,NSE:GCHOTELS-ST,10,10,30289,GCHOTELS,30289,-1.0,XX,101000000030289,,0,0.0
1010000000758986,GRETEX CORPORATE SERVICES,0,1,0.05,INE199P01028,0915-1530|1815-1915:,2026-07-30,,NSE:GCSL-EQ,10,10,758986,GCSL,758986,-1.0,XX,1010000000758986,,0,0.0
101000000013662,GEECEE VENTURES LIMITED,0,1,0.05,INE916G01016,0915-1530|1815-1915:,2026-07-30,,NSE:GEECEE-BE,10,10,13662,GEECEE,13662,-1.0,XX,101000000013662,,0,0.0
101000000017922,GEEKAY WIRES LIMITED,0,1,0.01,INE669X01032,0915-1530|1815-1915:,2026-07-30,,NSE:GEEKAYWIRE-EQ,10,10,17922,GEEKAYWIRE,17922,-1.0,XX,101000000017922,,0,0.0
1010000000759461,GEM AROMATICS LIMITED,0,1,0.01,INE06XZ01023,0915-1530|1815-1915:,2026-07-30,,NSE:GEMAROMA-EQ,10,10,759461,GEMAROMA,759461,-1.0,XX,1010000000759461,,1,2.0
10100000002188,GENERIC ENG CONS PROJ LTD,0,1,0.01,INE854S01022,0915-1530|1815-1915:,2026-07-30,,NSE:GENCON-EQ,10,10,2188,GENCON,2188,-1.0,XX,10100000002188,,0,0.0
101000000010905,GENESYS INTL CORPN LTD,0,1,0.05,INE727B01026,0915-1530|1815-1915:,2026-07-30,,NSE:GENESYS-EQ,10,10,10905,GENESYS,10905,-1.0,XX,101000000010905,,1,2.2
10100000006600,GENUS P&B LIMITED,0,1,0.01,INE949P01018,0915-1530|1815-1915:,2026-07-30,,NSE:GENUSPAPER-EQ,10,10,6600,GENUSPAPER,6600,-1.0,XX,10100000006600,,0,0.0
101000000011905,GENUS POWER INFRASTRU LTD,0,1,0.05,INE955D01029,0915-1530|1815-1915:,2026-07-30,,NSE:GENUSPOWER-EQ,10,10,11905,GENUSPOWER,11905,-1.0,XX,101000000011905,,1,2.8
101000000031942,GENXAI ANALYTICS LIMITED,0,1200,0.05,INE1W0N01014,0915-1530|1815-1915:,2026-07-30,,NSE:GENXAI-SM,10,10,31942,GENXAI,31942,-1.0,XX,101000000031942,,0,0.0
101000000011896,GEOJIT FINANCIAL SER L,0,1,0.01,INE007B01023,0915-1530|1815-1915:,2026-07-30,,NSE:GEOJITFSL-EQ,10,10,11896,GEOJITFSL,11896,-1.0,XX,101000000011896,,1,2.0
101000000013776,THE GE SHPG.LTD,0,1,0.1,INE017A01032,0915-1530|1815-1915:,2026-07-30,,NSE:GESHIP-EQ,10,10,13776,GESHIP,13776,-1.0,XX,101000000013776,,1,3.0
10100000001289,GFL LIMITED,0,1,0.01,INE538A01037,0915-1530|1815-1915:,2026-07-30,,NSE:GFLLIMITED-EQ,10,10,1289,GFLLIMITED,1289,-1.0,XX,10100000001289,,0,0.0
101000000024439,GANESH GREEN BHARAT LTD,0,300,0.05,INE0R8C01018,0915-1530|1815-1915:,2026-07-30,,NSE:GGBL-SM,10,10,24439,GGBL,24439,-1.0,XX,101000000024439,,0,0.0
10100000001127,GHCL LIMITED,0,1,0.05,INE539A01019,0915-1530|1815-1915:,2026-07-30,,NSE:GHCL-EQ,10,10,1127,GHCL,1127,-1.0,XX,10100000001127,,1,3.3
101000000016696,GHCL TEXTILES LIMITED,0,1,0.01,INE0PA801013,0915-1530|1815-1915:,2026-07-30,,NSE:GHCLTEXTIL-EQ,10,10,16696,GHCLTEXTIL,16696,-1.0,XX,101000000016696,,1,2.0
10100000001139,GIC HOUSING FINANCE LTD,0,1,0.01,INE289B01019,0915-1530|1815-1915:,2026-07-30,,NSE:GICHSGFIN-EQ,10,10,1139,GICHSGFIN,1139,-1.0,XX,10100000001139,,1,2.0
1010000000761025,GLOBE INTL CARRIERS LTD,0,1,0.01,INE947T01022,0915-1530|1815-1915:,2026-07-30,,NSE:GICL-EQ,10,10,761025,GICL,761025,-1.0,XX,1010000000761025,,0,0.0
1010000000277,GENERAL INS CORP OF INDIA,0,1,0.05,INE481Y01014,0915-1530|1815-1915:,2026-07-30,,NSE:GICRE-EQ,10,10,277,GICRE,277,-1.0,XX,1010000000277,,1,3.3
101000000017839,GILLANDERS ARBUTHNOT LTD,0,1,0.01,INE047B01011,0915-1530|1815-1915:,2026-07-30,,NSE:GILLANDERS-EQ,10,10,17839,GILLANDERS,17839,-1.0,XX,101000000017839,,0,0.0
10100000001576,GILLETTE INDIA LTD,0,1,0.5,INE322A01010,0915-1530|1815-1915:,2026-07-30,,NSE:GILLETTE-EQ,10,10,1576,GILLETTE,1576,-1.0,XX,10100000001576,,1,3.4
10100000009294,GINNIFILAMENTS LTD.,0,1,0.01,INE424C01010,0915-1530|1815-1915:,2026-07-30,,NSE:GINNIFILA-BE,10,10,9294,GINNIFILA,9294,-1.0,XX,10100000009294,,0,0.0
10100000001145,GUJ IND POW CO. LTD,0,1,0.01,INE162A01010,0915-1530|1815-1915:,2026-07-30,,NSE:GIPCL-EQ,10,10,1145,GIPCL,1145,-1.0,XX,10100000001145,,1,2.0
10100000002365,GIRIRAJ CIVIL DEVP LTD,0,250,0.05,INE614Z01017,0915-1530|1815-1915:,2026-07-30,,NSE:GIRIRAJ-SM,10,10,2365,GIRIRAJ,2365,-1.0,XX,10100000002365,,0,0.0
1010000000760971,GROVER JEWELLS LIMITED,0,800,0.05,INE1TY801010,0915-1530|1815-1915:,2026-07-30,,NSE:GJL-ST,10,10,760971,GJL,760971,-1.0,XX,1010000000760971,,0,0.0
1010000000759048,GK ENERGY LIMITED,0,1,0.01,INE1AG301022,0915-1530|1815-1915:,2026-07-30,,NSE:GKENERGY-EQ,10,10,759048,GKENERGY,759048,-1.0,XX,1010000000759048,,1,2.8
1010000000761197,GUJARAT KIDNEY N SUP SP L,0,1,0.01,INE0V0W01025,0915-1530|1815-1915:,2026-07-30,,NSE:GKSL-EQ,10,10,761197,GKSL,761197,-1.0,XX,1010000000761197,,1,2.0
101000000017357,GKW LIMITED,0,1,0.1,INE528A01020,0915-1530|1815-1915:,2026-07-30,,NSE:GKWLIMITED-EQ,10,10,17357,GKWLIMITED,17357,-1.0,XX,101000000017357,,0,0.0
10100000001186,GLAND PHARMA LIMITED,0,1,0.1,INE068V01023,0915-1530|1815-1915:,2026-07-30,,NSE:GLAND-EQ,10,10,1186,GLAND,1186,-1.0,XX,10100000001186,,1,3.2
10100000001153,GLAXOSMITHKLINE PHARMA LT,0,1,0.1,INE159A01016,0915-1530|1815-1915:,2026-07-30,,NSE:GLAXO-EQ,10,10,1153,GLAXO,1153,-1.0,XX,10100000001153,,1,3.3
10100000007406,GLENMARK PHARMACEUTICALS,0,1,0.1,INE935A01035,0915-1530|1815-1915:,2026-07-30,,NSE:GLENMARK-EQ,10,10,7406,GLENMARK,7406,-1.0,XX,10100000007406,,1,3.3
10100000008412,GUJARAT LEASE FINANCING L,0,1,0.01,INE540A01017,0915-1530|1815-1915:,2026-07-30,,NSE:GLFL-BE,10,10,8412,GLFL,8412,-1.0,XX,10100000008412,,0,0.0
10100000001415,GLOBAL EDUCATION LIMITED,0,1,0.01,INE291W01037,0915-1530|1815-1915:,2026-07-30,,NSE:GLOBAL-EQ,10,10,1415,GLOBAL,1415,-1.0,XX,10100000001415,,0,0.0
101000000024934,GLOBALE TESSILE LIMITED,0,1,0.01,INE0URU01010,0915-1530|1815-1915:,2026-07-30,,NSE:GLOBALE-BE,10,10,24934,GLOBALE,24934,-1.0,XX,101000000024934,,0,0.0
101000000017170,GLOBAL PET INDUSTRIES LTD,0,750,0.05,INE0PS501019,0915-1530|1815-1915:,2026-07-30,,NSE:GLOBALPET-ST,10,10,17170,GLOBALPET,17170,-1.0,XX,101000000017170,,0,0.0
101000000013735,GLOBAL VEC HELICORP LTD,0,1,0.01,INE792H01019,0915-1530|1815-1915:,2026-07-30,,NSE:GLOBALVECT-EQ,10,10,13735,GLOBALVECT,13735,-1.0,XX,101000000013735,,0,0.0
1010000000393,GLOBE ENTERPRISE (I) LTD,0,1,0.01,INE581X01021,0915-1530|1815-1915:,2026-07-30,,NSE:GLOBE-EQ,10,10,393,GLOBE,393,-1.0,XX,1010000000393,,0,0.0
1010000000758572,GLOBE CIVIL PROJECTS LTD,0,1,0.01,INE0V3U01015,0915-1530|1815-1915:,2026-07-30,,NSE:GLOBECIVIL-EQ,10,10,758572,GLOBECIVIL,758572,-1.0,XX,1010000000758572,,0,0.0
101000000017424,GLOBUS SPIRITS LTD,0,1,0.05,INE615I01010,0915-1530|1815-1915:,2026-07-30,,NSE:GLOBUSSPR-EQ,10,10,17424,GLOBUSSPR,17424,-1.0,XX,101000000017424,,1,2.0
101000000023590,GLOSTER LIMITED,0,1,0.05,INE350Z01018,0915-1530|1815-1915:,2026-07-30,,NSE:GLOSTERLTD-EQ,10,10,23590,GLOSTERLTD,23590,-1.0,XX,101000000023590,,0,0.0
1010000000760118,GLOTTIS LIMITED,0,1,0.01,INE0TQE01026,0915-1530|1815-1915:,2026-07-30,,NSE:GLOTTIS-BE,10,10,760118,GLOTTIS,760118,-1.0,XX,1010000000760118,,0,0.0
10100000001168,G M BREWERIES LTD,0,1,0.05,INE075D01018,0915-1530|1815-1915:,2026-07-30,,NSE:GMBREW-EQ,10,10,1168,GMBREW,1168,-1.0,XX,10100000001168,,1,2.0
10100000005204,GUJARAT MINERAL DEV CORP,0,1,0.05,INE131A01031,0915-1530|1815-1915:,2026-07-30,,NSE:GMDCLTD-EQ,10,10,5204,GMDCLTD,5204,-1.0,XX,10100000005204,,1,2.6
1010000000759089,GALAXY MEDICARE LIMITED,0,2000,0.05,INE09A801015,0915-1530|1815-1915:,2026-07-30,,NSE:GML-SM,10,10,759089,GML,759089,-1.0,XX,1010000000759089,,0,0.0
10100000001570,GMM PFAUDLER LIMITED,0,1,0.05,INE541A01023,0915-1530|1815-1915:,2026-07-30,,NSE:GMMPFAUDLR-EQ,10,10,1570,GMMPFAUDLR,1570,-1.0,XX,10100000001570,,1,2.0
101000000013528,GMR AIRPORTS LIMITED,0,1,0.01,INE776C01039,0915-1530|1815-1915:,2026-07-30,,NSE:GMRAIRPORT-EQ,10,10,13528,GMRAIRPORT,13528,-1.0,XX,101000000013528,,1,3.2
10100000008529,GMR POW AND URBAN INFRA L,0,1,0.01,INE0CU601026,0915-1530|1815-1915:,2026-07-30,,NSE:GMRP&UI-EQ,10,10,8529,GMRP&UI,8529,-1.0,XX,10100000008529,,1,2.8
101000000018571,GNA AXLES LIMITED,0,1,0.05,INE934S01014,0915-1530|1815-1915:,2026-07-30,,NSE:GNA-EQ,10,10,18571,GNA,18571,-1.0,XX,101000000018571,,1,1.0
10100000001174,GUJ NAR VAL FER & CHEM L,0,1,0.05,INE113A01013,0915-1530|1815-1915:,2026-07-30,,NSE:GNFC-EQ,10,10,1174,GNFC,1174,-1.0,XX,10100000001174,,1,3.2
1010000000762690,GUJARAT NATURAL RES L,0,1,0.01,INE207H01018,0915-1530|1815-1915:,2026-07-30,,NSE:GNRL-EQ,10,10,762690,GNRL,762690,-1.0,XX,1010000000762690,,1,2.0
101000000014687,GOA CARBON LIMITED,0,1,0.05,INE426D01013,0915-1530|1815-1915:,2026-07-30,,NSE:GOACARBON-EQ,10,10,14687,GOACARBON,14687,-1.0,XX,101000000014687,,0,0.0
10100000003963,GOCL CORPORATION LIMITED,0,1,0.05,INE077F01035,0915-1530|1815-1915:,2026-07-30,,NSE:GOCLCORP-EQ,10,10,3963,GOCLCORP,3963,-1.0,XX,10100000003963,,1,2.0
10100000006964,GO FASHION INDIA LTD,0,1,0.05,INE0BJS01011,0915-1530|1815-1915:,2026-07-30,,NSE:GOCOLORS-EQ,10,10,6964,GOCOLORS,6964,-1.0,XX,10100000006964,,1,2.6
101000000025941,GODAVARI BIOREFINERIES L,0,1,0.05,INE497S01012,0915-1530|1815-1915:,2026-07-30,,NSE:GODAVARIB-EQ,10,10,25941,GODAVARIB,25941,-1.0,XX,101000000025941,,1,2.0
10100000001181,GODFREY PHILLIPS INDIA LT,0,1,0.1,INE260B01028,0915-1530|1815-1915:,2026-07-30,,NSE:GODFRYPHLP-EQ,10,10,1181,GODFRYPHLP,1181,-1.0,XX,10100000001181,,1,2.5
101000000023799,GO DIGIT GENERAL INS LTD,0,1,0.05,INE03JT01014,0915-1530|1815-1915:,2026-07-30,,NSE:GODIGIT-EQ,10,10,23799,GODIGIT,23799,-1.0,XX,101000000023799,,1,3.4
1010000000144,GODREJ AGROVET LIMITED,0,1,0.05,INE850D01014,0915-1530|1815-1915:,2026-07-30,,NSE:GODREJAGRO-EQ,10,10,144,GODREJAGRO,144,-1.0,XX,1010000000144,,1,3.3
101000000010099,GODREJ CONSUMER PRODUCTS,0,1,0.1,INE102D01028,0915-1530|1815-1915:,2026-07-30,,NSE:GODREJCP-EQ,10,10,10099,GODREJCP,10099,-1.0,XX,101000000010099,,1,3.6
101000000010925,GODREJ INDUSTRIES LTD,0,1,0.1,INE233A01035,0915-1530|1815-1915:,2026-07-30,,NSE:GODREJIND-EQ,10,10,10925,GODREJIND,10925,-1.0,XX,101000000010925,,1,2.8
101000000017875,GODREJ PROPERTIES LTD,0,1,0.1,INE484J01027,0915-1530|1815-1915:,2026-07-30,,NSE:GODREJPROP-EQ,10,10,17875,GODREJPROP,17875,-1.0,XX,101000000017875,,1,3.0
101000000011778,GOKALDAS EXPORTS LTD.,0,1,0.05,INE887G01027,0915-1530|1815-1915:,2026-07-30,,NSE:GOKEX-EQ,10,10,11778,GOKEX,11778,-1.0,XX,101000000011778,,1,2.5
101000000016705,GOKUL REFOILS & SOLV LTD,0,1,0.01,INE020J01029,0915-1530|1815-1915:,2026-07-30,,NSE:GOKUL-EQ,10,10,16705,GOKUL,16705,-1.0,XX,101000000016705,,0,0.0
101000000014480,GOKUL AGRO RESOURCES LTD,0,1,0.01,INE314T01033,0915-1530|1815-1915:,2026-07-30,,NSE:GOKULAGRO-EQ,10,10,14480,GOKULAGRO,14480,-1.0,XX,101000000014480,,1,2.8
101000000011619,GOLDEN TOBACCO LIMITED,0,1,0.01,INE973A01010,0915-1530|1815-1915:,2026-07-30,,NSE:GOLDENTOBC-BZ,10,10,11619,GOLDENTOBC,11619,-1.0,XX,101000000011619,,0,0.0
101000000011971,GOLDIAM INTERNATIONAL LTD,0,1,0.05,INE025B01025,0915-1530|1815-1915:,2026-07-30,,NSE:GOLDIAM-EQ,10,10,11971,GOLDIAM,11971,-1.0,XX,101000000011971,,1,2.3
101000000013616,GOLDKART JEWELS LIMITED,0,625,0.05,INE06MH01016,0915-1530|1815-1915:,2026-07-30,,NSE:GOLDKART-SM,10,10,13616,GOLDKART,13616,-1.0,XX,101000000013616,,0,0.0
10100000001,GOLDSTAR POWER LIMITED,0,11250,0.05,INE405Y01021,0915-1530|1815-1915:,2026-07-30,,NSE:GOLDSTAR-SM,10,10,1,GOLDSTAR,1,-1.0,XX,10100000001,,0,0.0
10100000009878,AION-TECH SOLUTIONS LTD,0,1,0.01,INE805A01014,0915-1530|1815-1915:,2026-07-30,,NSE:GOLDTECH-BE,10,10,9878,GOLDTECH,9878,-1.0,XX,10100000009878,,0,0.0
10100000006125,GOODLUCK INDIA LIMITED,0,1,0.1,INE127I01024,0915-1530|1815-1915:,2026-07-30,,NSE:GOODLUCK-EQ,10,10,6125,GOODLUCK,6125,-1.0,XX,10100000006125,,1,2.7
10100000001205,GOODYEAR INDIA LIMITED,0,1,0.05,INE533A01012,0915-1530|1815-1915:,2026-07-30,,NSE:GOODYEAR-EQ,10,10,1205,GOODYEAR,1205,-1.0,XX,10100000001205,,0,0.0
101000000023066,GOPAL SNACKS LIMITED,0,1,0.05,INE0L9R01028,0915-1530|1815-1915:,2026-07-30,,NSE:GOPAL-EQ,10,10,23066,GOPAL,23066,-1.0,XX,101000000023066,,1,2.0
101000000011787,GOYAL ALUMINIUMS LIMITED,0,1,0.01,INE705X01026,0915-1530|1815-1915:,2026-07-30,,NSE:GOYALALUM-EQ,10,10,11787,GOYALALUM,11787,-1.0,XX,101000000011787,,0,0.0
101000000019356,GOYAL SALT LIMITED,0,600,0.05,INE0QFE01017,0915-1530|1815-1915:,2026-07-30,,NSE:GOYALSALT-SM,10,10,19356,GOYALSALT,19356,-1.0,XX,101000000019356,,0,0.0
101000000024113,GP ECO SOLUTIONS INDIA L,0,200,0.05,INE0S7E01015,0915-1530|1815-1915:,2026-07-30,,NSE:GPECO-ST,10,10,24113,GPECO,24113,-1.0,XX,101000000024113,,0,0.0
101000000013409,GODAWARI POW & ISP LTD,0,1,0.05,INE177H01039,0915-1530|1815-1915:,2026-07-30,,NSE:GPIL-EQ,10,10,13409,GPIL,13409,-1.0,XX,101000000013409,,1,3.0
101000000019731,GUJARAT PIPAVAV PORT LTD,0,1,0.01,INE517F01014,0915-1530|1815-1915:,2026-07-30,,NSE:GPPL-EQ,10,10,19731,GPPL,19731,-1.0,XX,101000000019731,,1,3.3
101000000022846,GPT HEALTHCARE LIMITED,0,1,0.01,INE486R01017,0915-1530|1815-1915:,2026-07-30,,NSE:GPTHEALTH-EQ,10,10,22846,GPTHEALTH,22846,-1.0,XX,101000000022846,,1,2.0
101000000017685,GPT INFRAPROJECTS LTD,0,1,0.01,INE390G01014,0915-1530|1815-1915:,2026-07-30,,NSE:GPTINFRA-EQ,10,10,17685,GPTINFRA,17685,-1.0,XX,101000000017685,,1,2.0
1010000000763301,GRADIENTE INFOTAINMENT L,0,1,0.01,INE361K01017,0915-1530|1815-1915:,2026-07-30,,NSE:GRADIENTE-BE,10,10,763301,GRADIENTE,763301,-1.0,XX,1010000000763301,,0,0.0
1010000000762695,GRAND OAK CANYONS DIST L,0,1,0.01,INE926B01016,0915-1530|1815-1915:,2026-07-30,,NSE:GRANDOAK-EQ,10,10,762695,GRANDOAK,762695,-1.0,XX,1010000000762695,,0,0.0
101000000011872,GRANULES INDIA LIMITED,0,1,0.05,INE101D01020,0915-1530|1815-1915:,2026-07-30,,NSE:GRANULES-EQ,10,10,11872,GRANULES,11872,-1.0,XX,101000000011872,,1,3.2
101000000020454,GRAPHISADS LIMITED,0,1200,0.05,INE0POU01017,0915-1530|1815-1915:,2026-07-30,,NSE:GRAPHISAD-SM,10,10,20454,GRAPHISAD,20454,-1.0,XX,101000000020454,,0,0.0
1010000000592,GRAPHITE INDIA LTD,0,1,0.05,INE371A01025,0915-1530|1815-1915:,2026-07-30,,NSE:GRAPHITE-EQ,10,10,592,GRAPHITE,592,-1.0,XX,1010000000592,,1,2.9
10100000001232,GRASIM INDUSTRIES LTD,0,1,0.1,INE047A01021,0915-1530|1815-1915:,2026-07-30,,NSE:GRASIM-EQ,10,10,1232,GRASIM,1232,-1.0,XX,10100000001232,,1,3.7
